ANO_LETIVO,NM_DIRETORIA,NM_MUNICIPIO,CD_REDE_ENSINO,APR_1,REP_1,ABA_1,APR_2,REP_2,ABA_2,APR_3,REP_3,ABA_3,MESORREGIAO
2017,JOSE BONIFACIO,NIPOA,1.0,0.0,0.0,0.0,94.92,2.54,2.54,97.99,1.34,0.67,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,NOVA ALIANCA,1.0,0.0,0.0,0.0,86.09,12.61,1.3,62.88,26.2,10.92,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,PLANALTO,1.0,0.0,0.0,0.0,95.07,4.93,0.0,80.77,17.79,1.44,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,POLONI,1.0,94.8,5.2,0.0,87.54,9.76,2.7,80.0,15.48,4.52,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,SALES,1.0,0.0,0.0,0.0,95.1,4.49,0.41,86.94,9.01,4.05,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,TANABI,1.0,0.0,0.0,0.0,97.5,2.03,0.47,94.3,5.7,0.0,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,UBARANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92,10.08,0.0,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,UNIAO PAULISTA,1.0,97.89,2.11,0.0,98.8,1.2,0.0,95.77,4.23,0.0,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,URUPES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,6.31,0.0,SAO JOSE DO RIO PRETO
2017,JOSE BONIFACIO,ZACARIAS,1.0,0.0,0.0,0.0,100.0,0.0,0.0,94.34,5.66,0.0,SAO JOSE DO RIO PRETO
2017,JUNDIAI,CAMPO LIMPO PAULISTA,1.0,0.0,0.0,0.0,93.94,5.96,0.1,85.52,13.43,1.05,CAMPINAS
2017,JUNDIAI,ITATIBA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.73,7.48,3.79,CAMPINAS
2017,JUNDIAI,ITUPEVA,1.0,0.0,0.0,0.0,94.1,4.68,1.22,88.37,8.82,2.81,CAMPINAS
2017,JUNDIAI,JARINU,1.0,0.0,0.0,0.0,94.72,4.68,0.6,86.57,10.13,3.3,CAMPINAS
2017,JUNDIAI,JUNDIAI,1.0,0.0,0.0,0.0,94.62,4.59,0.79,86.85,10.58,2.57,CAMPINAS
2017,JUNDIAI,LOUVEIRA,1.0,0.0,0.0,0.0,96.95,2.12,0.93,91.38,7.09,1.53,CAMPINAS
2017,JUNDIAI,VARZEA PAULISTA,1.0,0.0,0.0,0.0,95.18,3.78,1.04,87.12,10.51,2.37,CAMPINAS
2017,LESTE 1,SAO PAULO,1.0,98.66,1.12,0.22,90.66,7.4,1.94,77.47,18.23,4.3,METROPOLITANA DE SAO PAULO
2017,LESTE 2,SAO PAULO,1.0,98.11,1.56,0.33,91.27,7.94,0.79,83.65,14.74,1.61,METROPOLITANA DE SAO PAULO
2017,LESTE 3,SAO PAULO,1.0,97.61,1.51,0.88,89.85,5.72,4.43,80.48,12.18,7.34,METROPOLITANA DE SAO PAULO
2017,LESTE 4,SAO PAULO,1.0,99.01,0.81,0.18,91.17,7.58,1.25,79.86,17.25,2.89,METROPOLITANA DE SAO PAULO
2017,LESTE 5,SAO PAULO,1.0,99.5,0.43,0.07,93.83,5.13,1.04,83.77,13.82,2.41,METROPOLITANA DE SAO PAULO
2017,LIMEIRA,ARTUR NOGUEIRA,1.0,0.0,0.0,0.0,90.71,7.56,1.73,87.12,9.59,3.29,PIRACICABA
2017,LIMEIRA,CORDEIROPOLIS,1.0,0.0,0.0,0.0,95.07,3.52,1.41,94.33,3.58,2.09,PIRACICABA
2017,LIMEIRA,COSMOPOLIS,1.0,0.0,0.0,0.0,88.33,9.81,1.86,88.62,7.39,3.99,PIRACICABA
2017,LIMEIRA,ENGENHEIRO COELHO,1.0,0.0,0.0,0.0,92.59,4.94,2.47,83.64,10.29,6.07,PIRACICABA
2017,LIMEIRA,IPEUNA,1.0,0.0,0.0,0.0,97.77,1.98,0.25,91.58,4.04,4.38,PIRACICABA
2017,LIMEIRA,IRACEMAPOLIS,1.0,0.0,0.0,0.0,92.64,7.26,0.1,83.94,12.82,3.24,PIRACICABA
2017,LIMEIRA,LIMEIRA,1.0,98.9,0.7,0.4,93.02,4.48,2.5,81.44,11.42,7.14,PIRACICABA
2017,LIMEIRA,RIO CLARO,1.0,97.77,2.23,0.0,94.58,4.2,1.22,87.73,8.27,4.0,PIRACICABA
2017,LIMEIRA,SANTA GERTRUDES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.18,8.27,3.55,PIRACICABA
2017,LINS,CAFELANDIA,1.0,97.11,2.89,0.0,92.62,6.1,1.28,79.13,20.04,0.83,BAURU
2017,LINS,GETULINA,1.0,0.0,0.0,0.0,92.58,5.34,2.08,70.68,21.47,7.85,BAURU
2017,LINS,GUAICARA,1.0,0.0,0.0,0.0,90.29,7.55,2.16,76.99,13.35,9.66,BAURU
2017,LINS,GUAIMBE,1.0,0.0,0.0,0.0,93.16,6.84,0.0,80.63,13.96,5.41,BAURU
2017,LINS,GUARANTA,1.0,94.83,5.17,0.0,89.4,4.3,6.3,73.85,9.63,16.52,BAURU
2017,LINS,LINS,1.0,97.63,2.21,0.16,91.12,7.51,1.37,79.36,14.76,5.88,BAURU
2017,LINS,PONGAI,1.0,0.0,0.0,0.0,93.98,5.26,0.76,92.56,7.44,0.0,BAURU
2017,LINS,PROMISSAO,1.0,95.68,4.32,0.0,94.37,5.29,0.34,79.64,18.34,2.02,BAURU
2017,LINS,SABINO,1.0,0.0,0.0,0.0,95.62,3.59,0.79,83.01,9.8,7.19,BAURU
2017,LINS,URU,1.0,97.06,2.94,0.0,92.68,6.1,1.22,91.23,7.02,1.75,BAURU
2017,MARILIA,ALVARO DE CARVALHO,1.0,0.0,0.0,0.0,96.99,2.41,0.6,94.07,5.08,0.85,MARILIA
2017,MARILIA,ALVINLANDIA,1.0,0.0,0.0,0.0,91.84,7.65,0.51,86.79,10.38,2.83,MARILIA
2017,MARILIA,ECHAPORA,1.0,0.0,0.0,0.0,91.82,5.03,3.15,90.48,2.38,7.14,MARILIA
2017,MARILIA,FERNAO,1.0,0.0,0.0,0.0,97.64,2.36,0.0,89.06,10.94,0.0,MARILIA
2017,MARILIA,GALIA,1.0,0.0,0.0,0.0,93.78,5.26,0.96,93.33,3.64,3.03,MARILIA
2017,MARILIA,GARCA,1.0,0.0,0.0,0.0,98.28,1.35,0.37,93.88,4.66,1.46,MARILIA
2017,MARILIA,JULIO MESQUITA,1.0,0.0,0.0,0.0,98.73,1.27,0.0,95.28,4.72,0.0,MARILIA
2017,MARILIA,LUPERCIO,1.0,0.0,0.0,0.0,94.15,5.37,0.48,91.72,8.28,0.0,MARILIA
2017,MARILIA,MARILIA,1.0,99.13,0.87,0.0,97.73,1.84,0.43,93.82,4.9,1.28,MARILIA
2017,MARILIA,OCAUCU,1.0,0.0,0.0,0.0,98.52,0.99,0.49,95.93,2.33,1.74,MARILIA
2017,MARILIA,ORIENTE,1.0,95.53,4.47,0.0,98.45,1.55,0.0,90.53,7.69,1.78,MARILIA
2017,MARILIA,OSCAR BRESSANE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.53,1.47,0.0,MARILIA
2017,MARILIA,POMPEIA,1.0,0.0,0.0,0.0,94.92,4.93,0.15,90.56,9.31,0.13,MARILIA
2017,MARILIA,VERA CRUZ,1.0,0.0,0.0,0.0,99.79,0.21,0.0,96.13,3.87,0.0,MARILIA
2017,MAUA,MAUA,1.0,98.44,1.38,0.18,93.31,5.72,0.97,87.67,10.19,2.14,METROPOLITANA DE SAO PAULO
2017,MAUA,RIBEIRAO PIRES,1.0,98.75,1.15,0.1,95.42,4.09,0.49,87.69,10.99,1.32,METROPOLITANA DE SAO PAULO
2017,MAUA,RIO GRANDE DA SERRA,1.0,98.39,1.53,0.08,95.11,3.96,0.93,85.3,10.95,3.75,METROPOLITANA DE SAO PAULO
2017,MIRACATU,IGUAPE,1.0,100.0,0.0,0.0,97.68,2.06,0.26,92.93,5.04,2.03,LITORAL SUL PAULISTA
2017,MIRACATU,ILHA COMPRIDA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.68,5.73,4.59,LITORAL SUL PAULISTA
2017,MIRACATU,ITARIRI,1.0,99.19,0.81,0.0,89.71,10.05,0.24,88.11,11.71,0.18,LITORAL SUL PAULISTA
2017,MIRACATU,JUQUIA,1.0,0.0,0.0,0.0,98.39,1.61,0.0,96.6,2.49,0.91,LITORAL SUL PAULISTA
2017,MIRACATU,MIRACATU,1.0,96.15,3.85,0.0,93.63,6.22,0.15,89.57,10.43,0.0,LITORAL SUL PAULISTA
2017,MIRACATU,PEDRO DE TOLEDO,1.0,0.0,0.0,0.0,97.72,2.28,0.0,94.25,3.54,2.21,LITORAL SUL PAULISTA
2017,MIRANTE DO PARANAPANEMA,ESTRELA DO NORTE,1.0,0.0,0.0,0.0,98.33,1.67,0.0,91.74,6.42,1.84,MARILIA
2017,MIRANTE DO PARANAPANEMA,EUCLIDES DA CUNHA PAULISTA,1.0,0.0,0.0,0.0,95.96,3.83,0.21,94.56,4.15,1.29,MARILIA
2017,MIRANTE DO PARANAPANEMA,MIRANTE DO PARANAPANEMA,1.0,97.66,2.34,0.0,96.38,3.62,0.0,90.82,7.83,1.35,MARILIA
2017,MIRANTE DO PARANAPANEMA,NARANDIBA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.79,5.21,0.0,MARILIA
2017,MIRANTE DO PARANAPANEMA,ROSANA,1.0,100.0,0.0,0.0,96.32,3.55,0.13,90.62,7.42,1.96,MARILIA
2017,MIRANTE DO PARANAPANEMA,SANDOVALINA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.16,2.63,4.21,MARILIA
2017,MIRANTE DO PARANAPANEMA,TARABAI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.08,7.85,9.07,MARILIA
2017,MIRANTE DO PARANAPANEMA,TEODORO SAMPAIO,1.0,97.78,2.22,0.0,95.52,3.25,1.23,91.09,5.32,3.59,MARILIA
2017,MOGI DAS CRUZES,BIRITIBA-MIRIM,1.0,0.0,0.0,0.0,93.33,3.65,3.02,84.67,6.9,8.43,VALE DO PARAIBA PAULISTA
2017,MOGI DAS CRUZES,MOGI DAS CRUZES,1.0,98.98,0.7,0.32,95.1,3.52,1.38,87.53,9.27,3.2,VALE DO PARAIBA PAULISTA
2017,MOGI DAS CRUZES,SALESOPOLIS,1.0,0.0,0.0,0.0,97.51,0.8,1.69,81.85,8.42,9.73,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,AGUAS DE LINDOIA,1.0,98.17,1.83,0.0,93.1,5.91,0.99,87.04,7.16,5.8,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,AMPARO,1.0,97.96,1.67,0.37,95.46,3.06,1.48,89.09,5.37,5.54,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,CONCHAL,1.0,0.0,0.0,0.0,97.08,1.84,1.08,91.73,5.36,2.91,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,ESTIVA GERBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77,1.79,1.44,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,HOLAMBRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.87,8.42,9.71,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,ITAPIRA,1.0,97.62,2.08,0.3,88.6,8.74,2.66,80.89,13.03,6.08,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,LINDOIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.07,3.96,3.97,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,MOGI GUACU,1.0,0.0,0.0,0.0,92.37,4.32,3.31,88.0,5.65,6.35,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,MOGI MIRIM,1.0,0.0,0.0,0.0,91.55,6.11,2.34,87.64,5.8,6.56,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,MONTE ALEGRE DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.12,3.66,1.22,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,PEDREIRA,1.0,0.0,0.0,0.0,96.77,2.23,1.0,88.68,7.16,4.16,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,SANTO ANTONIO DE POSSE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.99,3.27,4.74,VALE DO PARAIBA PAULISTA
2017,MOGI MIRIM,SERRA NEGRA,1.0,98.88,1.04,0.08,98.61,1.29,0.1,90.32,5.95,3.73,VALE DO PARAIBA PAULISTA
2017,NORTE 1,SAO PAULO,1.0,97.99,1.62,0.39,91.97,6.71,1.32,80.87,16.07,3.06,METROPOLITANA DE SAO PAULO
2017,NORTE 2,SAO PAULO,1.0,99.2,0.68,0.12,94.52,4.64,0.84,90.79,7.88,1.33,METROPOLITANA DE SAO PAULO
2017,OSASCO,OSASCO,1.0,33.33,66.67,0.0,94.11,3.63,2.26,87.12,7.43,5.45,METROPOLITANA DE SAO PAULO
2017,OURINHOS,BERNARDINO DE CAMPOS,1.0,0.0,0.0,0.0,98.02,1.32,0.66,95.3,2.19,2.51,ASSIS
2017,OURINHOS,CAMPOS NOVOS PAULISTA,1.0,0.0,0.0,0.0,94.1,4.43,1.47,93.79,2.48,3.73,ASSIS
2017,OURINHOS,CANITAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33,1.95,11.72,ASSIS
2017,OURINHOS,CHAVANTES,1.0,0.0,0.0,0.0,96.63,1.3,2.07,85.82,5.06,9.12,ASSIS
2017,OURINHOS,ESPIRITO SANTO DO TURVO,1.0,0.0,0.0,0.0,97.44,2.56,0.0,94.51,3.05,2.44,ASSIS
2017,OURINHOS,IBIRAREMA,1.0,0.0,0.0,0.0,92.53,5.46,2.01,77.14,9.05,13.81,ASSIS
2017,OURINHOS,IPAUSSU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.95,8.24,8.81,ASSIS
2017,OURINHOS,OURINHOS,1.0,97.8,2.03,0.17,95.02,2.84,2.14,89.2,6.7,4.1,ASSIS
2017,OURINHOS,RIBEIRAO DO SUL,1.0,0.0,0.0,0.0,93.15,5.02,1.83,84.56,7.38,8.06,ASSIS
2017,OURINHOS,SALTO GRANDE,1.0,0.0,0.0,0.0,93.57,4.43,2.0,82.61,12.42,4.97,ASSIS
2017,OURINHOS,SANTA CRUZ DO RIO PARDO,1.0,100.0,0.0,0.0,96.34,1.66,2.0,85.04,7.36,7.6,ASSIS
2017,OURINHOS,SAO PEDRO DO TURVO,1.0,0.0,0.0,0.0,95.95,3.78,0.27,89.74,4.76,5.5,ASSIS
2017,PENAPOLIS,ALTO ALEGRE,1.0,0.0,0.0,0.0,98.7,1.3,0.0,93.89,6.11,0.0,ARACATUBA
2017,PENAPOLIS,AVANHANDAVA,1.0,0.0,0.0,0.0,96.75,2.6,0.65,95.39,4.26,0.35,ARACATUBA
2017,PENAPOLIS,BARBOSA,1.0,0.0,0.0,0.0,88.8,11.2,0.0,80.75,19.25,0.0,ARACATUBA
2017,PENAPOLIS,BRAUNA,1.0,100.0,0.0,0.0,97.47,2.11,0.42,92.26,4.76,2.98,ARACATUBA
2017,PENAPOLIS,CLEMENTINA,1.0,0.0,0.0,0.0,99.23,0.77,0.0,96.07,3.57,0.36,ARACATUBA
2017,PENAPOLIS,LUIZIANIA,1.0,0.0,0.0,0.0,93.24,5.41,1.35,85.57,10.31,4.12,ARACATUBA
2017,PENAPOLIS,PENAPOLIS,1.0,99.81,0.0,0.19,94.74,4.77,0.49,89.54,9.68,0.78,ARACATUBA
2017,PENAPOLIS,SANTOPOLIS DO AGUAPEI,1.0,0.0,0.0,0.0,98.9,0.55,0.55,99.33,0.67,0.0,ARACATUBA
2017,PINDAMONHANGABA,CAMPOS DO JORDAO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.12,12.75,12.13,VALE DO PARAIBA PAULISTA
2017,PINDAMONHANGABA,PINDAMONHANGABA,1.0,0.0,0.0,0.0,96.11,2.47,1.42,89.21,6.35,4.44,VALE DO PARAIBA PAULISTA
2017,PINDAMONHANGABA,SANTO ANTONIO DO PINHAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.47,0.65,3.88,VALE DO PARAIBA PAULISTA
2017,PINDAMONHANGABA,SAO BENTO DO SAPUCAI,1.0,0.0,0.0,0.0,97.96,1.22,0.82,90.73,4.3,4.97,VALE DO PARAIBA PAULISTA
2017,PINDAMONHANGABA,TREMEMBE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.63,3.29,5.08,VALE DO PARAIBA PAULISTA
2017,PIRACICABA,AGUAS DE SAO PEDRO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.01,1.99,0.0,PIRACICABA
2017,PIRACICABA,CHARQUEADA,1.0,0.0,0.0,0.0,98.69,1.31,0.0,87.48,10.47,2.05,PIRACICABA
2017,PIRACICABA,PIRACICABA,1.0,99.38,0.59,0.03,96.25,2.72,1.03,91.45,5.09,3.46,PIRACICABA
2017,PIRACICABA,SALTINHO,1.0,0.0,0.0,0.0,97.57,0.97,1.46,96.92,0.77,2.31,PIRACICABA
2017,PIRACICABA,SANTA MARIA DA SERRA,1.0,0.0,0.0,0.0,99.38,0.0,0.62,95.54,1.49,2.97,PIRACICABA
2017,PIRACICABA,SAO PEDRO,1.0,0.0,0.0,0.0,80.8,16.0,3.2,84.66,11.81,3.53,PIRACICABA
2017,PIRAJU,FARTURA,1.0,0.0,0.0,0.0,95.42,3.37,1.21,94.58,2.71,2.71,ITAPETININGA
2017,PIRAJU,MANDURI,1.0,0.0,0.0,0.0,95.26,2.37,2.37,91.87,3.89,4.24,ITAPETININGA
2017,PIRAJU,OLEO,1.0,0.0,0.0,0.0,97.1,2.9,0.0,92.31,2.56,5.13,ITAPETININGA
2017,PIRAJU,PIRAJU,1.0,0.0,0.0,0.0,96.71,2.08,1.21,95.03,3.09,1.88,ITAPETININGA
2017,PIRAJU,SARUTAIA,1.0,0.0,0.0,0.0,94.58,2.46,2.96,85.11,4.26,10.63,ITAPETININGA
2017,PIRAJU,TAGUAI,1.0,0.0,0.0,0.0,97.44,2.56,0.0,96.56,3.44,0.0,ITAPETININGA
2017,PIRAJU,TEJUPA,1.0,0.0,0.0,0.0,98.31,0.84,0.85,91.95,2.12,5.93,ITAPETININGA
2017,PIRAJU,TIMBURI,1.0,0.0,0.0,0.0,97.81,1.46,0.73,92.86,5.95,1.19,ITAPETININGA
2017,PIRASSUNUNGA,ANALANDIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,2.9,2.9,PIRACICABA
2017,PIRASSUNUNGA,ARARAS,1.0,99.54,0.46,0.0,96.85,2.52,0.63,90.65,6.39,2.96,PIRACICABA
2017,PIRASSUNUNGA,LEME,1.0,0.0,0.0,0.0,97.14,1.83,1.03,91.27,3.1,5.63,PIRACICABA
2017,PIRASSUNUNGA,PIRASSUNUNGA,1.0,0.0,0.0,0.0,95.33,3.42,1.25,82.4,13.81,3.79,PIRACICABA
2017,PIRASSUNUNGA,PORTO FERREIRA,1.0,0.0,0.0,0.0,88.89,7.28,3.83,73.43,14.41,12.16,PIRACICABA
2017,PIRASSUNUNGA,SANTA CRUZ DA CONCEICAO,1.0,0.0,0.0,0.0,98.9,0.55,0.55,89.86,8.78,1.36,PIRACICABA
2017,PIRASSUNUNGA,SANTA CRUZ DAS PALMEIRAS,1.0,0.0,0.0,0.0,92.79,6.43,0.78,82.52,14.52,2.96,PIRACICABA
2017,PIRASSUNUNGA,SANTA RITA DO PASSA QUATRO,1.0,0.0,0.0,0.0,92.27,7.58,0.15,83.08,9.23,7.69,PIRACICABA
2017,PRESIDENTE PRUDENTE,ALFREDO MARCONDES,1.0,98.08,1.92,0.0,88.77,10.16,1.07,89.44,4.23,6.33,MARILIA
2017,PRESIDENTE PRUDENTE,ALVARES MACHADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.78,15.04,4.18,MARILIA
2017,PRESIDENTE PRUDENTE,ANHUMAS,1.0,0.0,0.0,0.0,100.0,0.0,0.0,89.29,5.71,5.0,MARILIA
2017,PRESIDENTE PRUDENTE,CAIABU,1.0,0.0,0.0,0.0,98.29,0.85,0.86,88.97,8.09,2.94,MARILIA
2017,PRESIDENTE PRUDENTE,INDIANA,1.0,0.0,0.0,0.0,96.35,1.56,2.09,93.15,4.79,2.06,MARILIA
2017,PRESIDENTE PRUDENTE,MARTINOPOLIS,1.0,0.0,0.0,0.0,94.96,5.04,0.0,93.03,6.97,0.0,MARILIA
2017,PRESIDENTE PRUDENTE,PIRAPOZINHO,1.0,0.0,0.0,0.0,94.37,5.34,0.29,82.51,16.94,0.55,MARILIA
2017,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,1.0,0.0,0.0,0.0,90.25,8.03,1.72,84.31,13.11,2.58,MARILIA
2017,PRESIDENTE PRUDENTE,REGENTE FEIJO,1.0,0.0,0.0,0.0,93.04,5.91,1.05,89.69,9.54,0.77,MARILIA
2017,PRESIDENTE PRUDENTE,SANTO EXPEDITO,1.0,0.0,0.0,0.0,94.87,4.49,0.64,82.03,10.16,7.81,MARILIA
2017,PRESIDENTE PRUDENTE,TACIBA,1.0,0.0,0.0,0.0,97.87,2.13,0.0,91.18,8.82,0.0,MARILIA
2017,REGISTRO,BARRA DO TURVO,1.0,0.0,0.0,0.0,95.06,0.95,3.99,90.84,2.43,6.73,LITORAL SUL PAULISTA
2017,REGISTRO,CAJATI,1.0,0.0,0.0,0.0,92.96,5.66,1.38,89.07,9.35,1.58,LITORAL SUL PAULISTA
2017,REGISTRO,CANANEIA,1.0,100.0,0.0,0.0,92.38,6.7,0.92,78.82,17.82,3.36,LITORAL SUL PAULISTA
2017,REGISTRO,ELDORADO,1.0,100.0,0.0,0.0,97.84,1.73,0.43,87.7,8.33,3.97,LITORAL SUL PAULISTA
2017,REGISTRO,JACUPIRANGA,1.0,0.0,0.0,0.0,97.4,1.8,0.8,92.92,7.08,0.0,LITORAL SUL PAULISTA
2017,REGISTRO,PARIQUERA-ACU,1.0,100.0,0.0,0.0,99.14,0.54,0.32,89.91,4.44,5.65,LITORAL SUL PAULISTA
2017,REGISTRO,REGISTRO,1.0,100.0,0.0,0.0,95.99,2.42,1.59,91.28,5.89,2.83,LITORAL SUL PAULISTA
2017,REGISTRO,SETE BARRAS,1.0,100.0,0.0,0.0,93.78,4.81,1.41,89.97,5.43,4.6,LITORAL SUL PAULISTA
2017,RIBEIRAO PRETO,ALTINOPOLIS,1.0,0.0,0.0,0.0,100.0,0.0,0.0,88.91,4.11,6.98,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,BATATAIS,1.0,99.52,0.48,0.0,92.85,4.97,2.18,86.05,6.98,6.97,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,BRODOWSKI,1.0,0.0,0.0,0.0,84.21,7.6,8.19,77.45,7.67,14.88,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,CAJURU,1.0,0.0,0.0,0.0,96.17,2.66,1.17,91.5,3.14,5.36,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,CASSIA DOS COQUEIROS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.79,2.07,4.14,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,CRAVINHOS,1.0,0.0,0.0,0.0,85.3,12.59,2.11,80.85,14.18,4.97,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,LUIS ANTONIO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.45,20.13,9.42,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,RIBEIRAO PRETO,1.0,96.12,3.64,0.24,89.17,8.7,2.13,80.0,15.18,4.82,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,SANTA CRUZ DA ESPERANCA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,SANTA ROSA DE VITERBO,1.0,0.0,0.0,0.0,94.21,5.57,0.22,73.89,11.87,14.24,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,SANTO ANTONIO DA ALEGRIA,1.0,0.0,0.0,0.0,95.77,4.23,0.0,94.42,5.58,0.0,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,SAO SIMAO,1.0,97.92,2.08,0.0,88.95,11.05,0.0,88.42,8.87,2.71,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,SERRA AZUL,1.0,0.0,0.0,0.0,87.99,7.24,4.77,86.51,5.57,7.92,RIBEIRAO PRETO
2017,RIBEIRAO PRETO,SERRANA,1.0,0.0,0.0,0.0,88.85,9.08,2.07,78.02,17.15,4.83,RIBEIRAO PRETO
2017,SANTO ANASTACIO,CAIUA,1.0,0.0,0.0,0.0,96.82,3.18,0.0,89.3,5.35,5.35,MARILIA
2017,SANTO ANASTACIO,EMILIANOPOLIS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03,0.0,0.97,MARILIA
2017,SANTO ANASTACIO,MARABA PAULISTA,1.0,0.0,0.0,0.0,99.26,0.0,0.74,97.56,1.63,0.81,MARILIA
2017,SANTO ANASTACIO,PIQUEROBI,1.0,0.0,0.0,0.0,95.21,2.99,1.8,90.7,5.81,3.49,MARILIA
2017,SANTO ANASTACIO,PRESIDENTE BERNARDES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.66,2.04,2.3,MARILIA
2017,SANTO ANASTACIO,PRESIDENTE EPITACIO,1.0,99.18,0.82,0.0,98.18,1.75,0.07,93.6,4.93,1.47,MARILIA
2017,SANTO ANASTACIO,PRESIDENTE VENCESLAU,1.0,0.0,0.0,0.0,93.37,5.87,0.76,83.12,13.53,3.35,MARILIA
2017,SANTO ANASTACIO,RIBEIRAO DOS INDIOS,1.0,0.0,0.0,0.0,94.95,4.04,1.01,83.33,11.54,5.13,MARILIA
2017,SANTO ANASTACIO,SANTO ANASTACIO,1.0,0.0,0.0,0.0,91.45,6.81,1.74,89.13,9.09,1.78,MARILIA
2017,SANTO ANDRE,SANTO ANDRE,1.0,98.48,1.44,0.08,93.35,6.14,0.51,84.97,13.64,1.39,METROPOLITANA DE SAO PAULO
2017,SANTOS,BERTIOGA,1.0,0.0,0.0,0.0,87.64,11.01,1.35,84.15,13.6,2.25,LITORAL SUL PAULISTA
2017,SANTOS,CUBATAO,1.0,99.12,0.88,0.0,87.45,11.58,0.97,78.54,18.53,2.93,LITORAL SUL PAULISTA
2017,SANTOS,GUARUJA,1.0,98.59,1.28,0.13,91.94,7.29,0.77,86.36,10.87,2.77,LITORAL SUL PAULISTA
2017,SANTOS,SANTOS,1.0,96.24,3.76,0.0,92.66,7.07,0.27,85.21,13.53,1.26,LITORAL SUL PAULISTA
2017,SAO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,1.0,66.67,33.33,0.0,93.02,5.99,0.99,82.88,14.86,2.26,METROPOLITANA DE SAO PAULO
2017,SAO BERNARDO DO CAMPO,SAO CAETANO DO SUL,1.0,0.0,0.0,0.0,94.78,5.1,0.12,84.78,13.3,1.92,METROPOLITANA DE SAO PAULO
2017,SAO CARLOS,CORUMBATAI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36,0.64,0.0,ARARAQUARA
2017,SAO CARLOS,DESCALVADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.93,10.07,0.0,ARARAQUARA
